image_path,true_label,model,target_object,top_prediction,top_prediction_confidence,matched_label,mapped,confidence,threshold,success,processing_time_ms
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_04.jpg,cup,mobilenet,keyboard,coffee mug,0.0564,,False,0.0564,0.4,False,37.88
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_04.jpg,cup,mobilenet,laptop,coffee mug,0.0564,,False,0.0564,0.4,False,37.88
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_04.jpg,cup,mobilenet,mouse,coffee mug,0.0564,,False,0.0564,0.4,False,37.88
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_04.jpg,cup,mobilenet,remote control,coffee mug,0.0564,,False,0.0564,0.4,False,37.88
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_04.jpg,cup,mobilenet,toothbrush,coffee mug,0.0564,,False,0.0564,0.4,False,37.88
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_05.jpg,cup,mobilenet,book,pitcher,0.0599,,False,0.0599,0.4,False,30.66
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_05.jpg,cup,mobilenet,bottle,pitcher,0.0599,water jug,True,0.034,0.4,False,30.66
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_05.jpg,cup,mobilenet,cup,pitcher,0.0599,cup,True,0.0583,0.4,False,30.66
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_05.jpg,cup,mobilenet,keyboard,pitcher,0.0599,,False,0.0599,0.4,False,30.66
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_05.jpg,cup,mobilenet,laptop,pitcher,0.0599,,False,0.0599,0.4,False,30.66
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_05.jpg,cup,mobilenet,mouse,pitcher,0.0599,,False,0.0599,0.4,False,30.66
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_05.jpg,cup,mobilenet,remote control,pitcher,0.0599,,False,0.0599,0.4,False,30.66
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_05.jpg,cup,mobilenet,toothbrush,pitcher,0.0599,,False,0.0599,0.4,False,30.66
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_06.jpg,cup,mobilenet,book,coffee mug,0.1768,,False,0.1768,0.4,False,34.22
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_06.jpg,cup,mobilenet,bottle,coffee mug,0.1768,water jug,True,0.0164,0.4,False,34.22
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_06.jpg,cup,mobilenet,cup,coffee mug,0.1768,coffee mug,True,0.1768,0.4,False,34.22
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_06.jpg,cup,mobilenet,keyboard,coffee mug,0.1768,,False,0.1768,0.4,False,34.22
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_06.jpg,cup,mobilenet,laptop,coffee mug,0.1768,,False,0.1768,0.4,False,34.22
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_06.jpg,cup,mobilenet,mouse,coffee mug,0.1768,,False,0.1768,0.4,False,34.22
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_06.jpg,cup,mobilenet,remote control,coffee mug,0.1768,,False,0.1768,0.4,False,34.22
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_06.jpg,cup,mobilenet,toothbrush,coffee mug,0.1768,,False,0.1768,0.4,False,34.22
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_07.jpg,cup,mobilenet,book,coffee mug,0.0659,,False,0.0659,0.4,False,50.71
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_07.jpg,cup,mobilenet,bottle,coffee mug,0.0659,water jug,True,0.0213,0.4,False,50.71
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_07.jpg,cup,mobilenet,cup,coffee mug,0.0659,coffee mug,True,0.0659,0.4,False,50.71
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_07.jpg,cup,mobilenet,keyboard,coffee mug,0.0659,,False,0.0659,0.4,False,50.71
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_07.jpg,cup,mobilenet,laptop,coffee mug,0.0659,,False,0.0659,0.4,False,50.71
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_07.jpg,cup,mobilenet,mouse,coffee mug,0.0659,,False,0.0659,0.4,False,50.71
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_07.jpg,cup,mobilenet,remote control,coffee mug,0.0659,,False,0.0659,0.4,False,50.71
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_07.jpg,cup,mobilenet,toothbrush,coffee mug,0.0659,,False,0.0659,0.4,False,50.71
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_08.jpg,cup,mobilenet,book,coffee mug,0.1336,,False,0.1336,0.4,False,50.82
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_08.jpg,cup,mobilenet,bottle,coffee mug,0.1336,water jug,True,0.0309,0.4,False,50.82
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_08.jpg,cup,mobilenet,cup,coffee mug,0.1336,coffee mug,True,0.1336,0.4,False,50.82
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_08.jpg,cup,mobilenet,keyboard,coffee mug,0.1336,,False,0.1336,0.4,False,50.82
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_08.jpg,cup,mobilenet,laptop,coffee mug,0.1336,,False,0.1336,0.4,False,50.82
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_08.jpg,cup,mobilenet,mouse,coffee mug,0.1336,,False,0.1336,0.4,False,50.82
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_08.jpg,cup,mobilenet,remote control,coffee mug,0.1336,,False,0.1336,0.4,False,50.82
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_08.jpg,cup,mobilenet,toothbrush,coffee mug,0.1336,,False,0.1336,0.4,False,50.82
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_09.jpg,cup,mobilenet,book,cup,0.083,,False,0.083,0.4,False,54.45
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_09.jpg,cup,mobilenet,bottle,cup,0.083,,False,0.083,0.4,False,54.45
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_09.jpg,cup,mobilenet,cup,cup,0.083,cup,True,0.083,0.4,False,54.45
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_09.jpg,cup,mobilenet,keyboard,cup,0.083,,False,0.083,0.4,False,54.45
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_09.jpg,cup,mobilenet,laptop,cup,0.083,,False,0.083,0.4,False,54.45
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_09.jpg,cup,mobilenet,mouse,cup,0.083,,False,0.083,0.4,False,54.45
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_09.jpg,cup,mobilenet,remote control,cup,0.083,,False,0.083,0.4,False,54.45
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_09.jpg,cup,mobilenet,toothbrush,cup,0.083,,False,0.083,0.4,False,54.45
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_10.jpg,cup,mobilenet,book,cocktail shaker,0.0787,,False,0.0787,0.4,False,55.63
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_10.jpg,cup,mobilenet,bottle,cocktail shaker,0.0787,water jug,True,0.0305,0.4,False,55.63
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_10.jpg,cup,mobilenet,cup,cocktail shaker,0.0787,cup,True,0.0483,0.4,False,55.63
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_10.jpg,cup,mobilenet,keyboard,cocktail shaker,0.0787,,False,0.0787,0.4,False,55.63
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_10.jpg,cup,mobilenet,laptop,cocktail shaker,0.0787,,False,0.0787,0.4,False,55.63
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_10.jpg,cup,mobilenet,mouse,cocktail shaker,0.0787,,False,0.0787,0.4,False,55.63
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_10.jpg,cup,mobilenet,remote control,cocktail shaker,0.0787,,False,0.0787,0.4,False,55.63
C:\Users\user\Documents\?¥ì‹¤1\test_images\cup\cup_10.jpg,cup,mobilenet,toothbrush,cocktail shaker,0.0787,,False,0.0787,0.4,False,55.63
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_01.jpg,keyboard,mobilenet,book,notebook,0.075,notebook,True,0.075,0.4,False,64.52
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_01.jpg,keyboard,mobilenet,bottle,notebook,0.075,,False,0.075,0.4,False,64.52
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_01.jpg,keyboard,mobilenet,cup,notebook,0.075,,False,0.075,0.4,False,64.52
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_01.jpg,keyboard,mobilenet,keyboard,notebook,0.075,computer keyboard,True,0.0654,0.4,False,64.52
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_01.jpg,keyboard,mobilenet,laptop,notebook,0.075,notebook computer,True,0.075,0.4,False,64.52
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_01.jpg,keyboard,mobilenet,mouse,notebook,0.075,modem,True,0.0431,0.4,False,64.52
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_01.jpg,keyboard,mobilenet,remote control,notebook,0.075,modem,True,0.0431,0.4,False,64.52
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_01.jpg,keyboard,mobilenet,toothbrush,notebook,0.075,,False,0.075,0.4,False,64.52
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_02.jpg,keyboard,mobilenet,book,remote control,0.3908,ring binder,True,0.0316,0.4,False,71.78
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_02.jpg,keyboard,mobilenet,bottle,remote control,0.3908,,False,0.3908,0.4,False,71.78
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_02.jpg,keyboard,mobilenet,cup,remote control,0.3908,,False,0.3908,0.4,False,71.78
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_02.jpg,keyboard,mobilenet,keyboard,remote control,0.3908,,False,0.3908,0.4,False,71.78
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_02.jpg,keyboard,mobilenet,laptop,remote control,0.3908,computer,True,0.0063,0.4,False,71.78
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_02.jpg,keyboard,mobilenet,mouse,remote control,0.3908,remote control,True,0.3908,0.4,False,71.78
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_02.jpg,keyboard,mobilenet,remote control,remote control,0.3908,remote control,True,0.3908,0.4,False,71.78
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_02.jpg,keyboard,mobilenet,toothbrush,remote control,0.3908,,False,0.3908,0.4,False,71.78
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_03.jpg,keyboard,mobilenet,book,remote control,0.4955,ring binder,True,0.0069,0.4,False,53.32
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_03.jpg,keyboard,mobilenet,bottle,remote control,0.4955,,False,0.4955,0.4,False,53.32
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_03.jpg,keyboard,mobilenet,cup,remote control,0.4955,,False,0.4955,0.4,False,53.32
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_03.jpg,keyboard,mobilenet,keyboard,remote control,0.4955,typewriter keyboard,True,0.0147,0.4,False,53.32
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_03.jpg,keyboard,mobilenet,laptop,remote control,0.4955,computer,True,0.0152,0.4,False,53.32
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_03.jpg,keyboard,mobilenet,mouse,remote control,0.4955,remote control,True,0.4955,0.4,True,53.32
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_03.jpg,keyboard,mobilenet,remote control,remote control,0.4955,remote control,True,0.4955,0.4,True,53.32
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_03.jpg,keyboard,mobilenet,toothbrush,remote control,0.4955,,False,0.4955,0.4,False,53.32
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_04.jpg,keyboard,mobilenet,book,computer keyboard,0.1574,notebook,True,0.0903,0.4,False,67.91
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_04.jpg,keyboard,mobilenet,bottle,computer keyboard,0.1574,,False,0.1574,0.4,False,67.91
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_04.jpg,keyboard,mobilenet,cup,computer keyboard,0.1574,,False,0.1574,0.4,False,67.91
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_04.jpg,keyboard,mobilenet,keyboard,computer keyboard,0.1574,computer keyboard,True,0.1574,0.4,False,67.91
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_04.jpg,keyboard,mobilenet,laptop,computer keyboard,0.1574,computer keyboard,True,0.1574,0.4,False,67.91
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_04.jpg,keyboard,mobilenet,mouse,computer keyboard,0.1574,remote control,True,0.0168,0.4,False,67.91
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_04.jpg,keyboard,mobilenet,remote control,computer keyboard,0.1574,remote control,True,0.0168,0.4,False,67.91
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_04.jpg,keyboard,mobilenet,toothbrush,computer keyboard,0.1574,,False,0.1574,0.4,False,67.91
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_05.jpg,keyboard,mobilenet,book,computer keyboard,0.1638,notebook,True,0.0299,0.4,False,60.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_05.jpg,keyboard,mobilenet,bottle,computer keyboard,0.1638,,False,0.1638,0.4,False,60.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_05.jpg,keyboard,mobilenet,cup,computer keyboard,0.1638,,False,0.1638,0.4,False,60.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_05.jpg,keyboard,mobilenet,keyboard,computer keyboard,0.1638,computer keyboard,True,0.1638,0.4,False,60.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_05.jpg,keyboard,mobilenet,laptop,computer keyboard,0.1638,computer keyboard,True,0.1638,0.4,False,60.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_05.jpg,keyboard,mobilenet,mouse,computer keyboard,0.1638,remote control,True,0.0089,0.4,False,60.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_05.jpg,keyboard,mobilenet,remote control,computer keyboard,0.1638,cellular telephone,True,0.0133,0.4,False,60.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_05.jpg,keyboard,mobilenet,toothbrush,computer keyboard,0.1638,,False,0.1638,0.4,False,60.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_06.jpg,keyboard,mobilenet,book,notebook,0.4103,notebook,True,0.4103,0.4,True,44.93
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_06.jpg,keyboard,mobilenet,bottle,notebook,0.4103,,False,0.4103,0.4,False,44.93
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_06.jpg,keyboard,mobilenet,cup,notebook,0.4103,,False,0.4103,0.4,False,44.93
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_06.jpg,keyboard,mobilenet,keyboard,notebook,0.4103,space bar,True,0.09,0.4,False,44.93
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_06.jpg,keyboard,mobilenet,laptop,notebook,0.4103,notebook computer,True,0.4103,0.4,True,44.93
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_06.jpg,keyboard,mobilenet,mouse,notebook,0.4103,computer mouse,True,0.0117,0.4,False,44.93
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_06.jpg,keyboard,mobilenet,remote control,notebook,0.4103,hand-held computer,True,0.0131,0.4,False,44.93
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_06.jpg,keyboard,mobilenet,toothbrush,notebook,0.4103,,False,0.4103,0.4,False,44.93
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_07.jpg,keyboard,mobilenet,book,space bar,0.0761,,False,0.0761,0.4,False,48.79
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_07.jpg,keyboard,mobilenet,bottle,space bar,0.0761,,False,0.0761,0.4,False,48.79
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_07.jpg,keyboard,mobilenet,cup,space bar,0.0761,,False,0.0761,0.4,False,48.79
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_07.jpg,keyboard,mobilenet,keyboard,space bar,0.0761,space bar,True,0.0761,0.4,False,48.79
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_07.jpg,keyboard,mobilenet,laptop,space bar,0.0761,computer keyboard,True,0.0308,0.4,False,48.79
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_07.jpg,keyboard,mobilenet,mouse,space bar,0.0761,remote control,True,0.0618,0.4,False,48.79
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_07.jpg,keyboard,mobilenet,remote control,space bar,0.0761,remote control,True,0.0618,0.4,False,48.79
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_07.jpg,keyboard,mobilenet,toothbrush,space bar,0.0761,,False,0.0761,0.4,False,48.79
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_08.jpg,keyboard,mobilenet,book,typewriter keyboard,0.0934,,False,0.0934,0.4,False,46.29
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_08.jpg,keyboard,mobilenet,bottle,typewriter keyboard,0.0934,,False,0.0934,0.4,False,46.29
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_08.jpg,keyboard,mobilenet,cup,typewriter keyboard,0.0934,,False,0.0934,0.4,False,46.29
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_08.jpg,keyboard,mobilenet,keyboard,typewriter keyboard,0.0934,typewriter keyboard,True,0.0934,0.4,False,46.29
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_08.jpg,keyboard,mobilenet,laptop,typewriter keyboard,0.0934,computer keyboard,True,0.0168,0.4,False,46.29
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_08.jpg,keyboard,mobilenet,mouse,typewriter keyboard,0.0934,remote control,True,0.08,0.4,False,46.29
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_08.jpg,keyboard,mobilenet,remote control,typewriter keyboard,0.0934,remote control,True,0.08,0.4,False,46.29
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_08.jpg,keyboard,mobilenet,toothbrush,typewriter keyboard,0.0934,,False,0.0934,0.4,False,46.29
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_09.jpg,keyboard,mobilenet,book,space bar,0.095,,False,0.095,0.4,False,55.39
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_09.jpg,keyboard,mobilenet,bottle,space bar,0.095,,False,0.095,0.4,False,55.39
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_09.jpg,keyboard,mobilenet,cup,space bar,0.095,,False,0.095,0.4,False,55.39
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_09.jpg,keyboard,mobilenet,keyboard,space bar,0.095,space bar,True,0.095,0.4,False,55.39
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_09.jpg,keyboard,mobilenet,laptop,space bar,0.095,computer,True,0.0388,0.4,False,55.39
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_09.jpg,keyboard,mobilenet,mouse,space bar,0.095,remote control,True,0.075,0.4,False,55.39
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_09.jpg,keyboard,mobilenet,remote control,space bar,0.095,remote control,True,0.075,0.4,False,55.39
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_09.jpg,keyboard,mobilenet,toothbrush,space bar,0.095,,False,0.095,0.4,False,55.39
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_10.jpg,keyboard,mobilenet,book,typewriter keyboard,0.0755,,False,0.0755,0.4,False,53.94
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_10.jpg,keyboard,mobilenet,bottle,typewriter keyboard,0.0755,,False,0.0755,0.4,False,53.94
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_10.jpg,keyboard,mobilenet,cup,typewriter keyboard,0.0755,,False,0.0755,0.4,False,53.94
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_10.jpg,keyboard,mobilenet,keyboard,typewriter keyboard,0.0755,typewriter keyboard,True,0.0755,0.4,False,53.94
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_10.jpg,keyboard,mobilenet,laptop,typewriter keyboard,0.0755,computer keyboard,True,0.0157,0.4,False,53.94
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_10.jpg,keyboard,mobilenet,mouse,typewriter keyboard,0.0755,remote control,True,0.0691,0.4,False,53.94
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_10.jpg,keyboard,mobilenet,remote control,typewriter keyboard,0.0755,remote control,True,0.0691,0.4,False,53.94
C:\Users\user\Documents\?¥ì‹¤1\test_images\keyboard\keyboard_10.jpg,keyboard,mobilenet,toothbrush,typewriter keyboard,0.0755,,False,0.0755,0.4,False,53.94
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_01.jpg,laptop,mobilenet,book,notebook,0.1696,notebook,True,0.1696,0.4,False,57.61
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_01.jpg,laptop,mobilenet,bottle,notebook,0.1696,,False,0.1696,0.4,False,57.61
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_01.jpg,laptop,mobilenet,cup,notebook,0.1696,,False,0.1696,0.4,False,57.61
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_01.jpg,laptop,mobilenet,keyboard,notebook,0.1696,computer keyboard,True,0.0503,0.4,False,57.61
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_01.jpg,laptop,mobilenet,laptop,notebook,0.1696,notebook computer,True,0.1696,0.4,False,57.61
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_01.jpg,laptop,mobilenet,mouse,notebook,0.1696,computer mouse,True,0.0251,0.4,False,57.61
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_01.jpg,laptop,mobilenet,remote control,notebook,0.1696,hand-held computer,True,0.0179,0.4,False,57.61
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_01.jpg,laptop,mobilenet,toothbrush,notebook,0.1696,,False,0.1696,0.4,False,57.61
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_02.jpg,laptop,mobilenet,book,envelope,0.3669,envelope,True,0.3669,0.4,False,54.2
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_02.jpg,laptop,mobilenet,bottle,envelope,0.3669,,False,0.3669,0.4,False,54.2
